epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6137609481811523,0.0010000000474974513,0.6518377065658569,0.6648411750793457,0.6726519465446472
1,0.6833881735801697,0.0010000000474974513,0.597463846206665,0.6900328397750854,0.646638810634613
2,0.7094298005104065,0.0010000000474974513,0.5721475481987,0.7064622044563293,0.6214160919189453
3,0.734100878238678,0.0010000000474974513,0.5412078499794006,0.7469879388809204,0.5665132999420166
4,0.7530153393745422,0.0010000000474974513,0.5144715309143066,0.7601314187049866,0.5211408138275146
5,0.7664473652839661,0.0010000000474974513,0.5001065135002136,0.7677984833717346,0.49430757761001587
6,0.7667214870452881,0.0010000000474974513,0.49855363368988037,0.777656078338623,0.48073768615722656
7,0.7694627046585083,0.0010000000474974513,0.4904387891292572,0.7754654884338379,0.46938133239746094
8,0.7711074352264404,0.0010000000474974513,0.4878327548503876,0.7743701934814453,0.46463286876678467
9,0.7694627046585083,0.0010000000474974513,0.4800231456756592,0.7754654884338379,0.4590415954589844
10,0.7716556787490845,0.0010000000474974513,0.4828025996685028,0.7765607833862305,0.459991455078125
11,0.7763158082962036,0.0010000000474974513,0.4751974046230316,0.7732748985290527,0.45320966839790344
12,0.7686403393745422,0.0010000000474974513,0.48239728808403015,0.7732748985290527,0.45464733242988586
13,0.7672697305679321,0.0010000000474974513,0.47806471586227417,0.7699890732765198,0.45249098539352417
14,0.7735745906829834,0.0010000000474974513,0.4744870960712433,0.7732748985290527,0.4521041214466095
15,0.7804276347160339,0.0010000000474974513,0.46646013855934143,0.7809419631958008,0.45034658908843994
16,0.7834429740905762,0.0010000000474974513,0.4666919410228729,0.7940854430198669,0.4493963420391083
17,0.7752193212509155,0.0010000000474974513,0.4750840365886688,0.7787513732910156,0.4518880248069763
18,0.7785087823867798,0.0010000000474974513,0.4695433974266052,0.7743701934814453,0.4522462785243988
19,0.780701756477356,0.0010000000474974513,0.46430474519729614,0.7853230834007263,0.4504072964191437
20,0.780975878238678,0.0010000000474974513,0.4623613655567169,0.7853230834007263,0.44646164774894714
21,0.7820723652839661,0.0010000000474974513,0.46730050444602966,0.7864183783531189,0.447709858417511
22,0.7774122953414917,0.0010000000474974513,0.4643993377685547,0.7875136733055115,0.44406336545944214
23,0.781798243522644,0.0010000000474974513,0.45830637216567993,0.7831325531005859,0.44414013624191284
24,0.7848135828971863,0.0010000000474974513,0.4578174650669098,0.7787513732910156,0.4438822269439697
25,0.7757675647735596,0.0010000000474974513,0.46415436267852783,0.7853230834007263,0.44425100088119507
26,0.7771381735801697,0.0010000000474974513,0.46126601099967957,0.7831325531005859,0.4418797791004181
27,0.7900219559669495,0.0010000000474974513,0.45184406638145447,0.7929901480674744,0.4396478831768036
28,0.7845394611358643,0.0010000000474974513,0.45485490560531616,0.7897042632102966,0.44093257188796997
29,0.7828947305679321,0.0010000000474974513,0.454940527677536,0.7864183783531189,0.4383556544780731
30,0.7919408082962036,0.0010000000474974513,0.4474729299545288,0.7929901480674744,0.44037437438964844
31,0.7867324352264404,0.0010000000474974513,0.45339787006378174,0.7853230834007263,0.43829500675201416
32,0.7842653393745422,0.0010000000474974513,0.45115557312965393,0.7973713278770447,0.43496933579444885
33,0.7839912176132202,0.0010000000474974513,0.45092418789863586,0.7897042632102966,0.437055766582489
34,0.796326756477356,0.0010000000474974513,0.4448651969432831,0.7984666228294373,0.43533051013946533
35,0.7859100699424744,0.0010000000474974513,0.4460688829421997,0.7962760329246521,0.4353538155555725
36,0.7837170958518982,0.0010000000474974513,0.44991010427474976,0.7940854430198669,0.43447554111480713
37,0.7927631735801697,0.0010000000474974513,0.44136783480644226,0.7951807379722595,0.4363844394683838
38,0.7878289222717285,0.0010000000474974513,0.4457964599132538,0.7875136733055115,0.43384429812431335
39,0.7878289222717285,0.0010000000474974513,0.44436609745025635,0.8006571531295776,0.4319866895675659
40,0.7902960777282715,0.0010000000474974513,0.440272718667984,0.7951807379722595,0.42753127217292786
41,0.796875,0.0010000000474974513,0.43868473172187805,0.7897042632102966,0.4284609854221344
42,0.7919408082962036,0.0010000000474974513,0.44228339195251465,0.7962760329246521,0.42715778946876526
43,0.7911184430122375,0.0010000000474974513,0.43577057123184204,0.8028477430343628,0.42980507016181946
44,0.7902960777282715,0.0010000000474974513,0.43528908491134644,0.7951807379722595,0.4298592209815979
45,0.7831688523292542,0.0010000000474974513,0.44495925307273865,0.7951807379722595,0.42878636717796326
46,0.7952302694320679,0.0010000000474974513,0.4357544481754303,0.7962760329246521,0.4256753921508789
47,0.7976973652839661,0.0010000000474974513,0.4368581175804138,0.7984666228294373,0.42669132351875305
48,0.797149121761322,0.0010000000474974513,0.4326936602592468,0.7995618581771851,0.4259728789329529
49,0.797149121761322,0.0010000000474974513,0.4317682385444641,0.7984666228294373,0.42799660563468933
50,0.8012609481811523,0.0010000000474974513,0.43146029114723206,0.7984666228294373,0.42825233936309814
51,0.7952302694320679,0.0010000000474974513,0.42741021513938904,0.7984666228294373,0.4266505837440491
52,0.8023574352264404,0.0010000000474974513,0.42692694067955017,0.7995618581771851,0.42913341522216797
53,0.796600878238678,0.0010000000474974513,0.4348090887069702,0.8072289228439331,0.4241378903388977
54,0.7957785129547119,0.0010000000474974513,0.4316076636314392,0.7995618581771851,0.4226381778717041
55,0.7976973652839661,0.0010000000474974513,0.4354225695133209,0.8061336278915405,0.4237917959690094
56,0.8001644611358643,0.0010000000474974513,0.42944616079330444,0.7962760329246521,0.42338380217552185
57,0.797423243522644,0.0010000000474974513,0.43234094977378845,0.7984666228294373,0.42504340410232544
58,0.7944079041481018,0.0010000000474974513,0.4337770938873291,0.8006571531295776,0.422637015581131
59,0.7944079041481018,0.0010000000474974513,0.4321959912776947,0.8028477430343628,0.41997361183166504
60,0.8042762875556946,0.0010000000474974513,0.4230225682258606,0.805038332939148,0.42143091559410095
