epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5725128650665283,0.0010000000474974513,0.6750863790512085,0.6099674701690674,0.6816228628158569
1,0.6410951614379883,0.0010000000474974513,0.6316798329353333,0.6457204818725586,0.6634504795074463
2,0.6744375228881836,0.0010000000474974513,0.6033663153648376,0.6717226505279541,0.6388511657714844
3,0.7183518409729004,0.0010000000474974513,0.5620191693305969,0.7453954219818115,0.5714532136917114
4,0.7530496120452881,0.0010000000474974513,0.5130278468132019,0.7659804821014404,0.5218276977539062
5,0.7674166560173035,0.0010000000474974513,0.4895891845226288,0.7594799399375916,0.50306236743927
6,0.7728381752967834,0.0010000000474974513,0.48610880970954895,0.7638136744499207,0.4862437844276428
7,0.7633504867553711,0.0010000000474974513,0.4810090959072113,0.7605633735656738,0.478544682264328
8,0.772567093372345,0.0010000000474974513,0.4708954691886902,0.7616468071937561,0.4748156666755676
9,0.7706695795059204,0.0010000000474974513,0.4726523756980896,0.7605633735656738,0.4701307713985443
10,0.7812415361404419,0.0010000000474974513,0.46059176325798035,0.771397590637207,0.4674130082130432
11,0.774193525314331,0.0010000000474974513,0.46159982681274414,0.7638136744499207,0.4679093360900879
12,0.7798861265182495,0.0010000000474974513,0.45975127816200256,0.768147349357605,0.4673171639442444
13,0.7831390500068665,0.0010000000474974513,0.4578026533126831,0.7605633735656738,0.4646014869213104
14,0.7739224433898926,0.0010000000474974513,0.45961740612983704,0.7616468071937561,0.46108925342559814
15,0.7850366234779358,0.0010000000474974513,0.44923850893974304,0.768147349357605,0.4561797082424164
16,0.7863919734954834,0.0010000000474974513,0.4487800598144531,0.7627302408218384,0.4590921998023987
17,0.7861208915710449,0.0010000000474974513,0.449415922164917,0.7670639157295227,0.4537312090396881
18,0.7872052192687988,0.0010000000474974513,0.4456121027469635,0.7659804821014404,0.4509287476539612
19,0.7834101319313049,0.0010000000474974513,0.4461033046245575,0.7616468071937561,0.4552095830440521
20,0.7866630554199219,0.0010000000474974513,0.444736123085022,0.7724810242652893,0.4464106261730194
21,0.7842233777046204,0.0010000000474974513,0.4449310898780823,0.7768147587776184,0.4436512589454651
22,0.7928978204727173,0.0010000000474974513,0.4380269944667816,0.7768147587776184,0.4470160901546478
23,0.7904581427574158,0.0010000000474974513,0.4374437928199768,0.7746478915214539,0.444766104221344
24,0.7893738150596619,0.0010000000474974513,0.4367762506008148,0.7778981328010559,0.4437362551689148
25,0.7899159789085388,0.0010000000474974513,0.43896904587745667,0.7789815664291382,0.44095492362976074
26,0.7853076457977295,0.0010000000474974513,0.43811848759651184,0.782231867313385,0.4420730471611023
27,0.7877473831176758,0.0010000000474974513,0.4332314133644104,0.7843986749649048,0.4415636956691742
28,0.7934399843215942,0.0010000000474974513,0.43328002095222473,0.7833153009414673,0.43795570731163025
29,0.7947953343391418,0.0010000000474974513,0.43081220984458923,0.7854821085929871,0.43180015683174133
30,0.7907292246818542,0.0010000000474974513,0.4386019706726074,0.7800650000572205,0.4351300001144409
31,0.7926267385482788,0.0010000000474974513,0.4272119104862213,0.7854821085929871,0.43404674530029297
32,0.7937110066413879,0.0010000000474974513,0.42677953839302063,0.7854821085929871,0.4308116137981415
33,0.7983193397521973,0.0010000000474974513,0.4189087450504303,0.7854821085929871,0.4300820231437683
34,0.7953374981880188,0.0010000000474974513,0.4240916967391968,0.7930660843849182,0.430407851934433
35,0.7999457716941833,0.0010000000474974513,0.4215346574783325,0.7887324094772339,0.430070698261261
36,0.7994036078453064,0.0010000000474974513,0.4252563714981079,0.7833153009414673,0.4238201677799225
37,0.8097045421600342,0.0010000000474974513,0.41589343547821045,0.7843986749649048,0.42768970131874084
38,0.7994036078453064,0.0010000000474974513,0.41695377230644226,0.8017334938049316,0.4236289858818054
39,0.8021143674850464,0.0010000000474974513,0.41823452711105347,0.7908992171287537,0.4254486560821533
40,0.8040119409561157,0.0010000000474974513,0.4141436815261841,0.8017334938049316,0.42049211263656616
41,0.7966928482055664,0.0010000000474974513,0.4148416221141815,0.7941495180130005,0.4244929850101471
42,0.7996746897697449,0.0010000000474974513,0.414256751537323,0.7876489758491516,0.42753732204437256
43,0.8007590174674988,0.0010000000474974513,0.416123628616333,0.7908992171287537,0.4226807653903961
44,0.8097045421600342,0.0010000000474974513,0.4090079069137573,0.796316385269165,0.4209166169166565
