epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6132025718688965,0.0010000000474974513,0.6604970097541809,0.66171795129776,0.6718952059745789
1,0.7136797308921814,0.0010000000474974513,0.5706021785736084,0.7168610692024231,0.6311037540435791
2,0.7579533457756042,0.0010000000474974513,0.5240126252174377,0.7423117756843567,0.5748952031135559
3,0.7603393197059631,0.0010000000474974513,0.5049726963043213,0.7592788934707642,0.5309957265853882
4,0.772799551486969,0.0010000000474974513,0.4880230724811554,0.7804877758026123,0.4960487484931946
5,0.7725344896316528,0.0010000000474974513,0.4790063202381134,0.7635206580162048,0.4743667244911194
6,0.7791622281074524,0.0010000000474974513,0.4693284034729004,0.7677624821662903,0.4615175724029541
7,0.781813383102417,0.0010000000474974513,0.4632765054702759,0.7783669233322144,0.45121675729751587
8,0.7794273495674133,0.0010000000474974513,0.4592837691307068,0.7804877758026123,0.44565343856811523
9,0.7889713644981384,0.0010000000474974513,0.4548610746860504,0.7698833346366882,0.44123131036758423
10,0.782608687877655,0.0010000000474974513,0.449583500623703,0.7751855850219727,0.439202219247818
11,0.7902969121932983,0.0010000000474974513,0.4503782093524933,0.7751855850219727,0.43716469407081604
12,0.7969247102737427,0.0010000000474974513,0.4367552399635315,0.7847295999526978,0.43570277094841003
13,0.7908271551132202,0.0010000000474974513,0.44575220346450806,0.781548261642456,0.4338725209236145
14,0.7910922765731812,0.0010000000474974513,0.43753835558891296,0.781548261642456,0.43161943554878235
15,0.8006362915039062,0.0010000000474974513,0.4322631359100342,0.7847295999526978,0.4296565353870392
16,0.7966595888137817,0.0010000000474974513,0.43008145689964294,0.7794273495674133,0.4324088394641876
17,0.7908271551132202,0.0010000000474974513,0.4364721477031708,0.781548261642456,0.426858127117157
18,0.7969247102737427,0.0010000000474974513,0.43180540204048157,0.783669114112854,0.42646875977516174
19,0.7955991625785828,0.0010000000474974513,0.43017449975013733,0.7910922765731812,0.429336279630661
20,0.7966595888137817,0.0010000000474974513,0.4315899908542633,0.7857900261878967,0.42818722128868103
21,0.7977200150489807,0.0010000000474974513,0.4262932240962982,0.7857900261878967,0.42223331332206726
22,0.7966595888137817,0.0010000000474974513,0.4278084337711334,0.782608687877655,0.42741498351097107
23,0.803552508354187,0.0010000000474974513,0.42474043369293213,0.783669114112854,0.42717623710632324
24,0.7993106842041016,0.0010000000474974513,0.42626094818115234,0.7921527028083801,0.4236958622932434
25,0.8059384822845459,0.0010000000474974513,0.41937243938446045,0.7910922765731812,0.421230673789978
