epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5972295999526978,0.0010000000474974513,0.663862407207489,0.6293929815292358,0.6779732704162598
1,0.6758124828338623,0.0010000000474974513,0.6014894843101501,0.664536714553833,0.6579645872116089
2,0.7051145434379578,0.0010000000474974513,0.5660969614982605,0.6869009733200073,0.6292858719825745
3,0.750133216381073,0.0010000000474974513,0.5204164385795593,0.7476038336753845,0.5595194101333618
4,0.7647842168807983,0.0010000000474974513,0.49628692865371704,0.7859424948692322,0.5047301054000854
5,0.7730420827865601,0.0010000000474974513,0.47580549120903015,0.7902023196220398,0.4765998125076294
6,0.784496545791626,0.0010000000474974513,0.46652132272720337,0.7955271601676941,0.46028879284858704
7,0.784496545791626,0.0010000000474974513,0.4624548852443695,0.796592116355896,0.4449225664138794
8,0.7831646203994751,0.0010000000474974513,0.45714613795280457,0.8104366064071655,0.4356728494167328
9,0.7781033515930176,0.0010000000474974513,0.4598367512226105,0.7997869849205017,0.43995529413223267
10,0.7892914414405823,0.0010000000474974513,0.44753530621528625,0.8115016222000122,0.42507505416870117
11,0.7970165014266968,0.0010000000474974513,0.4470599293708801,0.8178913593292236,0.41995769739151
12,0.7959510087966919,0.0010000000474974513,0.44589757919311523,0.8104366064071655,0.42002734541893005
13,0.7906233072280884,0.0010000000474974513,0.44180527329444885,0.8157614469528198,0.41532912850379944
14,0.7988811731338501,0.0010000000474974513,0.43786877393722534,0.8125665783882141,0.41354456543922424
15,0.7967501282691956,0.0010000000474974513,0.4347285032272339,0.8115016222000122,0.4115605056285858
16,0.7924880385398865,0.0010000000474974513,0.4362114369869232,0.8168264031410217,0.407143235206604
17,0.7988811731338501,0.0010000000474974513,0.4296617805957794,0.8146964907646179,0.40542760491371155
18,0.7964837551116943,0.0010000000474974513,0.4306494891643524,0.8125665783882141,0.40348830819129944
19,0.8004794716835022,0.0010000000474974513,0.4268777370452881,0.8157614469528198,0.4019887149333954
20,0.8052743673324585,0.0010000000474974513,0.4211122989654541,0.8146964907646179,0.3983614146709442
21,0.8026105761528015,0.0010000000474974513,0.4212023913860321,0.8125665783882141,0.3975878357887268
22,0.7970165014266968,0.0010000000474974513,0.4184131324291229,0.8200212717056274,0.396073579788208
23,0.8068726658821106,0.0010000000474974513,0.4153132140636444,0.8189563155174255,0.3973314166069031
